-3.973331830361030104e+00,3.382677454929370886e-01,9.075798887115615887e-01
-4.082351551665650113e+00,5.058247867402259068e-01,9.096416052166637067e-01
-4.165761778047391672e+00,4.506088731053111140e-01,9.101139663101790456e-01
-4.058738403148822727e+00,3.418605987961356729e-01,9.086435150195073529e-01
-4.056046049554388411e+00,2.836170056304493370e-01,9.080205490658214140e-01
