4.251334533691406250e+02,0.000000000000000000e+00,4.266626586914062500e+02
0.000000000000000000e+00,4.246786499023437500e+02,2.441804351806640625e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
